HMDB ID	KEGG ID	reference acc.
HMDB31793	C18660	HMDB0031793
HMDB0031793	C18660	HMDB0031793
HMDB31794	C18739	HMDB0031794
HMDB0031794	C18739	HMDB0031794
HMDB31795	C11208	HMDB0031795
HMDB0031795	C11208	HMDB0031795
HMDB31796	C11002	HMDB0031796
HMDB0031796	C11002	HMDB0031796
HMDB31797	C18418	HMDB0031797
HMDB0031797	C18418	HMDB0031797
HMDB31799	C19039	HMDB0031799
HMDB0031799	C19039	HMDB0031799
HMDB31800	C18661	HMDB0031800
HMDB0031800	C18661	HMDB0031800
HMDB31802	C10947	HMDB0031802
HMDB0031802	C10947	HMDB0031802
HMDB31803	C18667	HMDB0031803
HMDB0031803	C18667	HMDB0031803
HMDB31804	C11196	HMDB0031804
HMDB0031804	C11196	HMDB0031804
HMDB31805	C18663	HMDB0031805
HMDB0031805	C18663	HMDB0031805
HMDB31806	C18749	HMDB0031806
HMDB0031806	C18749	HMDB0031806
HMDB31808	C18897	HMDB0031808
HMDB0031808	C18897	HMDB0031808
HMDB31809	C18492	HMDB0031809
HMDB0031809	C18492	HMDB0031809
HMDB31810	C11285	HMDB0031810
HMDB0031810	C11285	HMDB0031810
HMDB31811	C18771	HMDB0031811
HMDB0031811	C18771	HMDB0031811
HMDB31816	C01495	HMDB0031816
HMDB0031816	C01495	HMDB0031816
HMDB31817	C06576	HMDB0031817
HMDB0031817	C06576	HMDB0031817
HMDB31818	C00258	HMDB0031818
HMDB0031818	C00258	HMDB0031818
HMDB31821	C14467	HMDB0031821
HMDB0031821	C14467	HMDB0031821
HMDB31846	C13297	HMDB0031846
HMDB0031846	C13297	HMDB0031846
HMDB31864	C10454	HMDB0031864
HMDB0031864	C10454	HMDB0031864
HMDB31876	C09808	HMDB0031876
HMDB0031876	C09808	HMDB0031876
HMDB31928	C16792	HMDB0031928
HMDB0031928	C16792	HMDB0031928
HMDB31950	C03872	HMDB0031950
HMDB0031950	C03872	HMDB0031950
HMDB31991	C10023	HMDB0031991
HMDB0031991	C10023	HMDB0031991
HMDB32012	C06317	HMDB0032012
HMDB0032012	C06317	HMDB0032012
HMDB32018	C14163	HMDB0032018
HMDB0032018	C14163	HMDB0032018
HMDB0041888	C07453	HMDB0032020
HMDB32020	C07453	HMDB0032020
HMDB41888	C07453	HMDB0032020
HMDB0032020	C07453	HMDB0032020
HMDB32037	C01751	HMDB0032037
HMDB0032037	C01751	HMDB0032037
HMDB32039	C01408	HMDB0032039
HMDB0032039	C01408	HMDB0032039
HMDB32040	C19346	HMDB0032040
HMDB0032040	C19346	HMDB0032040
HMDB32049	C06354	HMDB0032049
HMDB0032049	C06354	HMDB0032049
HMDB32051	C12300	HMDB0032051
HMDB0032051	C12300	HMDB0032051
HMDB32055	C02997	HMDB0032055
HMDB0032055	C02997	HMDB0032055
HMDB32057	C12623	HMDB0032057
HMDB0032057	C12623	HMDB0032057
HMDB32059	C14841	HMDB0032059
HMDB0032059	C14841	HMDB0032059
HMDB32061	C16924	HMDB0032061
HMDB0032061	C16924	HMDB0032061
HMDB32063	C14200	HMDB0032063
HMDB0032063	C14200	HMDB0032063
HMDB32064	C17854	HMDB0032064
HMDB0032064	C17854	HMDB0032064
HMDB32072	C00903	HMDB0032072
HMDB0032072	C00903	HMDB0032072
HMDB32075	C01963	HMDB0032075
HMDB0032075	C01963	HMDB0032075
HMDB32079	C14521	HMDB0032079
HMDB0032079	C14521	HMDB0032079
HMDB32080	C16247	HMDB0032080
HMDB0032080	C16247	HMDB0032080
HMDB32104	C09752	HMDB0032104
HMDB0032104	C09752	HMDB0032104
HMDB32127	C04623	HMDB0032127
HMDB0032127	C04623	HMDB0032127
HMDB32133	C13624	HMDB0032133
HMDB0032133	C13624	HMDB0032133
HMDB32138	C02201	HMDB0032138
HMDB0032138	C02201	HMDB0032138
HMDB32141	C03764	HMDB0032141
HMDB0032141	C03764	HMDB0032141
HMDB32175	C03141	HMDB0032175
HMDB0032175	C03141	HMDB0032175
HMDB32179	C18706	HMDB0032179
HMDB0032179	C18706	HMDB0032179
HMDB32199	C05821	HMDB0032199
HMDB0032199	C05821	HMDB0032199
HMDB32231	C04308	HMDB0032231
HMDB0032231	C04308	HMDB0032231
HMDB32273	C06551	HMDB0032273
HMDB0032273	C06551	HMDB0032273
HMDB32287	C01913	HMDB0032287
HMDB0032287	C01913	HMDB0032287
HMDB32306	C04067	HMDB0032306
HMDB0032306	C04067	HMDB0032306
HMDB32322	C03648	HMDB0032322
HMDB0032322	C03648	HMDB0032322
HMDB32323	C08306	HMDB0032323
HMDB0032323	C08306	HMDB0032323
HMDB32330	C17601	HMDB0032330
HMDB0032330	C17601	HMDB0032330
HMDB32331	C03107	HMDB0032331
HMDB0032331	C03107	HMDB0032331
HMDB32332	C03124	HMDB0032332
HMDB0032332	C03124	HMDB0032332
HMDB32368	C03962	HMDB0032368
HMDB0032368	C03962	HMDB0032368
HMDB32385	C19504	HMDB0032385
HMDB0032385	C19504	HMDB0032385
HMDB32386	C07874	HMDB0032386
HMDB0032386	C07874	HMDB0032386
HMDB32388	C06332	HMDB0032388
HMDB0032388	C06332	HMDB0032388
HMDB32456	C07834	HMDB0032456
HMDB0032456	C07834	HMDB0032456
HMDB32462	C02088	HMDB0032462
HMDB0032462	C02088	HMDB0032462
HMDB32465	C14690	HMDB0032465
HMDB0032465	C14690	HMDB0032465
HMDB32469	C09921	HMDB0032469
HMDB0032469	C09921	HMDB0032469
HMDB32473	C06078	HMDB0032473
HMDB0032473	C06078	HMDB0032473
HMDB32488	C03885	HMDB0032488
HMDB0032488	C03885	HMDB0032488
HMDB32489	C13422	HMDB0032489
HMDB0032489	C13422	HMDB0032489
HMDB32523	C19524	HMDB0032523
HMDB0032523	C19524	HMDB0032523
HMDB32538	C06771	HMDB0032538
HMDB0032538	C06771	HMDB0032538
HMDB32539	C14691	HMDB0032539
HMDB0032539	C14691	HMDB0032539
HMDB32559	C14302	HMDB0032559
HMDB0032559	C14302	HMDB0032559
HMDB32560	C19119	HMDB0032560
HMDB0032560	C19119	HMDB0032560
HMDB32562	C11016	HMDB0032562
HMDB0032562	C11016	HMDB0032562
HMDB32563	C14562	HMDB0032563
HMDB0032563	C14562	HMDB0032563
HMDB32564	C14581	HMDB0032564
HMDB0032564	C14581	HMDB0032564
HMDB32565	C19415	HMDB0032565
HMDB0032565	C19415	HMDB0032565
HMDB32566	C11042	HMDB0032566
HMDB0032566	C11042	HMDB0032566
HMDB32582	C02499	HMDB0032582
HMDB0032582	C02499	HMDB0032582
HMDB32584	C14231	HMDB0032584
HMDB0032584	C14231	HMDB0032584
HMDB32590	C17497	HMDB0032590
HMDB0032590	C17497	HMDB0032590
HMDB32594	C10804	HMDB0032594
HMDB0032594	C10804	HMDB0032594
HMDB32596	C01921	HMDB0032596
HMDB0032596	C01921	HMDB0032596
HMDB32609	C03005	HMDB0032609
HMDB0032609	C03005	HMDB0032609
HMDB32611	C10475	HMDB0032611
HMDB0032611	C10475	HMDB0032611
HMDB32612	C10812	HMDB0032612
HMDB0032612	C10812	HMDB0032612
HMDB32616	C00482	HMDB0032616
HMDB0032616	C00482	HMDB0032616
HMDB32619	C07112	HMDB0032619
HMDB0032619	C07112	HMDB0032619
HMDB32625	C14311	HMDB0032625
HMDB0032625	C14311	HMDB0032625
HMDB32635	C10938	HMDB0032635
HMDB0032635	C10938	HMDB0032635
HMDB32641	C10247	HMDB0032641
HMDB0032641	C10247	HMDB0032641
HMDB32644	C09951	HMDB0032644
HMDB0032644	C09951	HMDB0032644
HMDB32696	C10203	HMDB0032696
HMDB0032696	C10203	HMDB0032696
HMDB32702	C14752	HMDB0032702
HMDB0032702	C14752	HMDB0032702
HMDB32706	C18750	HMDB0032706
HMDB0032706	C18750	HMDB0032706
HMDB32707	C10415	HMDB0032707
HMDB0032707	C10415	HMDB0032707
HMDB32708	C13014	HMDB0032708
HMDB0032708	C13014	HMDB0032708
HMDB32710	C18533	HMDB0032710
HMDB0032710	C18533	HMDB0032710
HMDB32737	C14348	HMDB0032737
HMDB0032737	C14348	HMDB0032737
HMDB32782	C11001	HMDB0032782
HMDB0032782	C11001	HMDB0032782
HMDB32797	C08491	HMDB0032797
HMDB0032797	C08491	HMDB0032797
HMDB32847	C04547	HMDB0032847
HMDB0032847	C04547	HMDB0032847
HMDB32860	C14082	HMDB0032860
HMDB0032860	C14082	HMDB0032860
HMDB32865	C14694	HMDB0032865
HMDB0032865	C14694	HMDB0032865
HMDB32867	C08398	HMDB0032867
HMDB0032867	C08398	HMDB0032867
HMDB32873	C11592	HMDB0032873
HMDB0032873	C11592	HMDB0032873
HMDB32876	C10401	HMDB0032876
HMDB0032876	C10401	HMDB0032876
HMDB32913	C03527	HMDB0032913
HMDB0032913	C03527	HMDB0032913
HMDB32914	C14279	HMDB0032914
HMDB0032914	C14279	HMDB0032914
HMDB32923	C14516	HMDB0032923
HMDB0032923	C14516	HMDB0032923
HMDB32929	C14512	HMDB0032929
HMDB0032929	C14512	HMDB0032929
HMDB32943	C14324	HMDB0032943
HMDB0032943	C14324	HMDB0032943
HMDB32948	C17717	HMDB0032948
HMDB0032948	C17717	HMDB0032948
HMDB32950	C09001	HMDB0032950
HMDB0032950	C09001	HMDB0032950
HMDB32985	C04294	HMDB0032985
HMDB0032985	C04294	HMDB0032985
HMDB32989	C03837	HMDB0032989
HMDB0032989	C03837	HMDB0032989
HMDB33002	C11115	HMDB0033002
HMDB0033002	C11115	HMDB0033002
HMDB33007	C03044	HMDB0033007
HMDB0033007	C03044	HMDB0033007
HMDB33103	C06346	HMDB0033103
HMDB0033103	C06346	HMDB0033103
HMDB33121	C14701	HMDB0033121
HMDB0033121	C14701	HMDB0033121
HMDB33122	C10688	HMDB0033122
HMDB0033122	C10688	HMDB0033122
HMDB33123	C11310	HMDB0033123
HMDB0033123	C11310	HMDB0033123
HMDB33135	C11180	HMDB0033135
HMDB0033135	C11180	HMDB0033135
HMDB33141	C19186	HMDB0033141
HMDB0033141	C19186	HMDB0033141
HMDB33142	C10461	HMDB0033142
HMDB0033142	C10461	HMDB0033142
HMDB33145	C18438	HMDB0033145
HMDB0033145	C18438	HMDB0033145
HMDB33147	C10907	HMDB0033147
HMDB0033147	C10907	HMDB0033147
HMDB33153	C08644	HMDB0033153
HMDB0033153	C08644	HMDB0033153
HMDB33188	C14416	HMDB0033188
HMDB0033188	C14416	HMDB0033188
HMDB33194	C15776	HMDB0033194
HMDB0033194	C15776	HMDB0033194
HMDB33206	C19331	HMDB0033206
HMDB0033206	C19331	HMDB0033206
HMDB33209	C14420	HMDB0033209
HMDB0033209	C14420	HMDB0033209
HMDB33212	C02535	HMDB0033212
HMDB0033212	C02535	HMDB0033212
HMDB33214	C08839	HMDB0033214
HMDB0033214	C08839	HMDB0033214
HMDB33244	C14214	HMDB0033244
HMDB0033244	C14214	HMDB0033244
HMDB33249	C06559	HMDB0033249
HMDB0033249	C06559	HMDB0033249
HMDB33253	C17492	HMDB0033253
HMDB0033253	C17492	HMDB0033253
HMDB33280	C10544	HMDB0033280
HMDB0033280	C10544	HMDB0033280
HMDB33319	C10650	HMDB0033319
HMDB0033319	C10650	HMDB0033319
HMDB33322	C16808	HMDB0033322
HMDB0033322	C16808	HMDB0033322
HMDB33325	C08600	HMDB0033325
HMDB0033325	C08600	HMDB0033325
HMDB33341	C20046	HMDB0033341
HMDB0033341	C20046	HMDB0033341
HMDB33346	C10735	HMDB0033346
HMDB0033346	C10735	HMDB0033346
HMDB33347	C17567	HMDB0033347
HMDB0033347	C17567	HMDB0033347
HMDB33349	C10654	HMDB0033349
HMDB0033349	C10654	HMDB0033349
HMDB33351	C08506	HMDB0033351
HMDB0033351	C08506	HMDB0033351
HMDB33354	C09389	HMDB0033354
HMDB0033354	C09389	HMDB0033354
HMDB33371	C12295	HMDB0033371
HMDB0033371	C12295	HMDB0033371
HMDB33386	C17663	HMDB0033386
HMDB0033386	C17663	HMDB0033386
HMDB33433	C08283	HMDB0033433
HMDB0033433	C08283	HMDB0033433
HMDB33439	C09592	HMDB0033439
HMDB0033439	C09592	HMDB0033439
HMDB33440	C09593	HMDB0033440
HMDB0033440	C09593	HMDB0033440
HMDB33453	C10144	HMDB0033453
HMDB0033453	C10144	HMDB0033453
HMDB33458	C00436	HMDB0033458
HMDB0033458	C00436	HMDB0033458
HMDB33460	C04498	HMDB0033460
HMDB0033460	C04498	HMDB0033460
HMDB33463	C10497	HMDB0033463
HMDB0033463	C10497	HMDB0033463
HMDB33480	C10689	HMDB0033480
HMDB0033480	C10689	HMDB0033480
HMDB33481	C10755	HMDB0033481
HMDB0033481	C10755	HMDB0033481
HMDB33484	C09991	HMDB0033484
HMDB0033484	C09991	HMDB0033484
HMDB33488	C08995	HMDB0033488
HMDB0033488	C08995	HMDB0033488
HMDB33495	C11522 	HMDB0033495
HMDB0033495	C11522 	HMDB0033495
HMDB33506	C16855	HMDB0033506
HMDB0033506	C16855	HMDB0033506
HMDB33507	C16856	HMDB0033507
HMDB0033507	C16856	HMDB0033507
HMDB33508	C16855	HMDB0033508
HMDB0033508	C16855	HMDB0033508
HMDB33509	C02002	HMDB0033509
HMDB0033509	C02002	HMDB0033509
HMDB33528	C08480	HMDB0033528
HMDB0033528	C08480	HMDB0033528
HMDB33533	C13143	HMDB0033533
HMDB0033533	C13143	HMDB0033533
HMDB33566	C16757	HMDB0033566
HMDB0033566	C16757	HMDB0033566
HMDB33590	C09952	HMDB0033590
HMDB0033590	C09952	HMDB0033590
HMDB0002333	C10490	HMDB0033591
HMDB02333	C10490	HMDB0033591
HMDB33591	C10490	HMDB0033591
HMDB0033591	C10490	HMDB0033591
HMDB33592	C08265	HMDB0033592
HMDB0033592	C08265	HMDB0033592
HMDB33615	C17495	HMDB0033615
HMDB0033615	C17495	HMDB0033615
HMDB33616	C17496	HMDB0033616
HMDB0033616	C17496	HMDB0033616
HMDB33656	C08846	HMDB0033656
HMDB0033656	C08846	HMDB0033656
HMDB33657	C03683	HMDB0033657
HMDB0033657	C03683	HMDB0033657
HMDB33666	C02347	HMDB0033666
HMDB0033666	C02347	HMDB0033666
HMDB33669	C05230	HMDB0033669
HMDB0033669	C05230	HMDB0033669
HMDB33679	C16305	HMDB0033679
HMDB0033679	C16305	HMDB0033679
HMDB33681	C08725	HMDB0033681
HMDB0033681	C08725	HMDB0033681
HMDB33693	C08445	HMDB0033693
HMDB0033693	C08445	HMDB0033693
HMDB33695	C20209	HMDB0033695
HMDB0033695	C20209	HMDB0033695
HMDB33699	C01594	HMDB0033699
HMDB0033699	C01594	HMDB0033699
HMDB33701	C13534	HMDB0033701
HMDB0033701	C13534	HMDB0033701
HMDB33704	C00984	HMDB0033704
HMDB0033704	C00984	HMDB0033704
HMDB33713	C01875	HMDB0033713
HMDB0033713	C01875	HMDB0033713
HMDB33717	C04617	HMDB0033717
HMDB0033717	C04617	HMDB0033717
HMDB33719	C08386	HMDB0033719
HMDB0033719	C08386	HMDB0033719
HMDB33724	C13910	HMDB0033724
HMDB0033724	C13910	HMDB0033724
HMDB33731	C06413	HMDB0033731
HMDB0033731	C06413	HMDB0033731
HMDB33733	C15770	HMDB0033733
HMDB0033733	C15770	HMDB0033733
HMDB33740	C09793	HMDB0033740
HMDB0033740	C09793	HMDB0033740
HMDB33747	C03210	HMDB0033747
HMDB0033747	C03210	HMDB0033747
HMDB33748	C08251	HMDB0033748
HMDB0033748	C08251	HMDB0033748
HMDB33750	C08255	HMDB0033750
HMDB0033750	C08255	HMDB0033750
HMDB33751	C01750	HMDB0033751
HMDB0033751	C01750	HMDB0033751
HMDB33752	C01198	HMDB0033752
HMDB0033752	C01198	HMDB0033752
HMDB33762	C10048	HMDB0033762
HMDB0033762	C10048	HMDB0033762
HMDB33765	C08446	HMDB0033765
HMDB0033765	C08446	HMDB0033765
HMDB33771	C09923	HMDB0033771
HMDB0033771	C09923	HMDB0033771
HMDB33776	C10429	HMDB0033776
HMDB0033776	C10429	HMDB0033776
HMDB33778	C10451	HMDB0033778
HMDB0033778	C10451	HMDB0033778
HMDB33780	C01905	HMDB0033780
HMDB0033780	C01905	HMDB0033780
HMDB33790	C10379	HMDB0033790
HMDB0033790	C10379	HMDB0033790
HMDB33792	C14499	HMDB0033792
HMDB0033792	C14499	HMDB0033792
HMDB33798	C07350	HMDB0033798
HMDB0033798	C07350	HMDB0033798
HMDB33802	C08888	HMDB0033802
HMDB0033802	C08888	HMDB0033802
HMDB33812	C10832	HMDB0033812
HMDB0033812	C10832	HMDB0033812
HMDB33815	C08887	HMDB0033815
HMDB0033815	C08887	HMDB0033815
HMDB33820	C10467	HMDB0033820
HMDB0033820	C10467	HMDB0033820
HMDB33826	C14693	HMDB0033826
HMDB0033826	C14693	HMDB0033826
HMDB33835	C11155	HMDB0033835
HMDB0033835	C11155	HMDB0033835
HMDB33847	C08906	HMDB0033847
HMDB0033847	C08906	HMDB0033847
HMDB33850	C17449	HMDB0033850
HMDB0033850	C17449	HMDB0033850
HMDB33852	C10738	HMDB0033852
HMDB0033852	C10738	HMDB0033852
HMDB33853	C10739	HMDB0033853
HMDB0033853	C10739	HMDB0033853
HMDB33855	C16223	HMDB0033855
HMDB0033855	C16223	HMDB0033855
HMDB33857	C08499	HMDB0033857
HMDB0033857	C08499	HMDB0033857
HMDB33865	C08334	HMDB0033865
HMDB0033865	C08334	HMDB0033865
HMDB33871	C15562	HMDB0033871
HMDB0033871	C15562	HMDB0033871
HMDB33873	C08840	HMDB0033873
HMDB0033873	C08840	HMDB0033873
HMDB33882	C16968	HMDB0033882
HMDB0033882	C16968	HMDB0033882
HMDB33885	C14285	HMDB0033885
HMDB0033885	C14285	HMDB0033885
HMDB33895	C01403	HMDB0033895
HMDB0033895	C01403	HMDB0033895
HMDB33897	C10794	HMDB0033897
HMDB0033897	C10794	HMDB0033897
HMDB33898	C16941	HMDB0033898
HMDB0033898	C16941	HMDB0033898
HMDB33901	C01701	HMDB0033901
HMDB0033901	C01701	HMDB0033901
HMDB33909	C15485	HMDB0033909
HMDB0033909	C15485	HMDB0033909
HMDB33910	C07113	HMDB0033910
HMDB0033910	C07113	HMDB0033910
HMDB33911	C17671	HMDB0033911
HMDB0033911	C17671	HMDB0033911
HMDB33923	C00407	HMDB0033923
HMDB0033923	C00407	HMDB0033923
HMDB33924	C10204	HMDB0033924
HMDB0033924	C10204	HMDB0033924
HMDB33928	C03567	HMDB0033928
HMDB0033928	C03567	HMDB0033928
HMDB33930	C09060	HMDB0033930
HMDB0033930	C09060	HMDB0033930
HMDB33933	C02278	HMDB0033933
HMDB0033933	C02278	HMDB0033933
HMDB33938	C10437	HMDB0033938
HMDB0033938	C10437	HMDB0033938
HMDB33939	C13732	HMDB0033939
HMDB0033939	C13732	HMDB0033939
HMDB33940	C08993	HMDB0033940
HMDB0033940	C08993	HMDB0033940
HMDB33941	C08449	HMDB0033941
HMDB0033941	C08449	HMDB0033941
HMDB33944	C05853	HMDB0033944
HMDB0033944	C05853	HMDB0033944
HMDB33945	C12303	HMDB0033945
HMDB0033945	C12303	HMDB0033945
HMDB33947	C17512	HMDB0033947
HMDB0033947	C17512	HMDB0033947
HMDB33951	C01733	HMDB0033951
HMDB0033951	C01733	HMDB0033951
HMDB33952	C08305	HMDB0033952
HMDB0033952	C08305	HMDB0033952
HMDB33953	C08717	HMDB0033953
HMDB0033953	C08717	HMDB0033953
HMDB33956	C14430	HMDB0033956
HMDB0033956	C14430	HMDB0033956
HMDB33960	C16942	HMDB0033960
HMDB0033960	C16942	HMDB0033960
HMDB33963	C07600	HMDB0033963
HMDB0033963	C07600	HMDB0033963
HMDB33966	C08369	HMDB0033966
HMDB0033966	C08369	HMDB0033966
HMDB33967	C01839	HMDB0033967
HMDB0033967	C01839	HMDB0033967
HMDB33969	C03098	HMDB0033969
HMDB0033969	C03098	HMDB0033969
HMDB33973	C17639	HMDB0033973
HMDB0033973	C17639	HMDB0033973
HMDB33977	C19443	HMDB0033977
HMDB0033977	C19443	HMDB0033977
HMDB33978	C19238	HMDB0033978
HMDB0033978	C19238	HMDB0033978
HMDB33983	C10207	HMDB0033983
HMDB0033983	C10207	HMDB0033983
HMDB33984	C15802	HMDB0033984
HMDB0033984	C15802	HMDB0033984
HMDB33987	C10509	HMDB0033987
HMDB0033987	C10509	HMDB0033987
HMDB33988	C09126	HMDB0033988
HMDB0033988	C09126	HMDB0033988
HMDB33991	C10216	HMDB0033991
HMDB0033991	C10216	HMDB0033991
HMDB33994	C12125	HMDB0033994
HMDB0033994	C12125	HMDB0033994
HMDB33999	C10434	HMDB0033999
HMDB0033999	C10434	HMDB0033999
HMDB34004	C10037	HMDB0034004
HMDB0034004	C10037	HMDB0034004
HMDB34014	C12134	HMDB0034014
HMDB0034014	C12134	HMDB0034014
HMDB34025	C10206	HMDB0034025
HMDB0034025	C10206	HMDB0034025
HMDB34027	C10529	HMDB0034027
HMDB0034027	C10529	HMDB0034027
HMDB34029	C14396	HMDB0034029
HMDB0034029	C14396	HMDB0034029
HMDB34041	C15511	HMDB0034041
HMDB0034041	C15511	HMDB0034041
HMDB34050	C10523	HMDB0034050
HMDB0034050	C10523	HMDB0034050
HMDB34062	C08907	HMDB0034062
HMDB0034062	C08907	HMDB0034062
HMDB34063	C17470	HMDB0034063
HMDB0034063	C17470	HMDB0034063
HMDB34070	C08427	HMDB0034070
HMDB0034070	C08427	HMDB0034070
HMDB34071	C08425	HMDB0034071
HMDB0034071	C08425	HMDB0034071
HMDB34072	C00492	HMDB0034072
HMDB0034072	C00492	HMDB0034072
HMDB34073	C08437	HMDB0034073
HMDB0034073	C08437	HMDB0034073
HMDB34081	C11049	HMDB0034081
HMDB0034081	C11049	HMDB0034081
HMDB34087	C10422	HMDB0034087
HMDB0034087	C10422	HMDB0034087
HMDB34095	C10062	HMDB0034095
HMDB0034095	C10062	HMDB0034095
HMDB34101	C09994	HMDB0034101
HMDB0034101	C09994	HMDB0034101
HMDB34103	C10827	HMDB0034103
HMDB0034103	C10827	HMDB0034103
HMDB34105	C01263	HMDB0034105
HMDB0034105	C01263	HMDB0034105
HMDB34106	C18587	HMDB0034106
HMDB0034106	C18587	HMDB0034106
HMDB34107	C16930	HMDB0034107
HMDB0034107	C16930	HMDB0034107
HMDB34108	C01457	HMDB0034108
HMDB0034108	C01457	HMDB0034108
HMDB34120	C10474	HMDB0034120
HMDB0034120	C10474	HMDB0034120
HMDB34121	C10452	HMDB0034121
HMDB0034121	C10452	HMDB0034121
HMDB34122	C14567	HMDB0034122
HMDB0034122	C14567	HMDB0034122
HMDB34125	C10486	HMDB0034125
HMDB0034125	C10486	HMDB0034125
HMDB34127	C10521	HMDB0034127
HMDB0034127	C10521	HMDB0034127
HMDB34130	C18080	HMDB0034130
HMDB0034130	C18080	HMDB0034130
HMDB34144	C09980	HMDB0034144
HMDB0034144	C09980	HMDB0034144
HMDB34145	C10464	HMDB0034145
HMDB0034145	C10464	HMDB0034145
HMDB34146	C13846	HMDB0034146
HMDB0034146	C13846	HMDB0034146
HMDB34147	C08723	HMDB0034147
HMDB0034147	C08723	HMDB0034147
HMDB34155	C14415	HMDB0034155
HMDB0034155	C14415	HMDB0034155
HMDB34158	C10787	HMDB0034158
HMDB0034158	C10787	HMDB0034158
HMDB34160	C12298	HMDB0034160
HMDB0034160	C12298	HMDB0034160
HMDB34163	C12293	HMDB0034163
HMDB0034163	C12293	HMDB0034163
HMDB34168	C01455	HMDB0034168
HMDB0034168	C01455	HMDB0034168
HMDB34170	C06202	HMDB0034170
HMDB0034170	C06202	HMDB0034170
HMDB34171	C16074	HMDB0034171
HMDB0034171	C16074	HMDB0034171
HMDB34172	C12305	HMDB0034172
HMDB0034172	C12305	HMDB0034172
HMDB34173	C10514	HMDB0034173
HMDB0034173	C10514	HMDB0034173
HMDB34174	C00785	HMDB0034174
HMDB0034174	C00785	HMDB0034174
HMDB34176	C02018	HMDB0034176
HMDB0034176	C02018	HMDB0034176
HMDB34183	C16986	HMDB0034183
HMDB0034183	C16986	HMDB0034183
HMDB34188	C10421	HMDB0034188
HMDB0034188	C10421	HMDB0034188
HMDB34198	C02787	HMDB0034198
HMDB0034198	C02787	HMDB0034198
HMDB34202	C10820	HMDB0034202
HMDB0034202	C10820	HMDB0034202
HMDB34205	C10803	HMDB0034205
HMDB0034205	C10803	HMDB0034205
HMDB34212	C09947	HMDB0034212
HMDB0034212	C09947	HMDB0034212
HMDB34213	C01590	HMDB0034213
HMDB0034213	C01590	HMDB0034213
HMDB34214	C10418	HMDB0034214
HMDB0034214	C10418	HMDB0034214
HMDB34216	C09993	HMDB0034216
HMDB0034216	C09993	HMDB0034216
HMDB34218	C17669	HMDB0034218
HMDB0034218	C17669	HMDB0034218
HMDB34219	C03844	HMDB0034219
HMDB0034219	C03844	HMDB0034219
HMDB34221	C08257	HMDB0034221
HMDB0034221	C08257	HMDB0034221
HMDB34222	C03844	HMDB0034222
HMDB0034222	C03844	HMDB0034222
HMDB34229	C01925	HMDB0034229
HMDB0034229	C01925	HMDB0034229
HMDB34232	C14449	HMDB0034232
HMDB0034232	C14449	HMDB0034232
HMDB34235	C01949	HMDB0034235
HMDB0034235	C01949	HMDB0034235
HMDB34238	C08390	HMDB0034238
HMDB0034238	C08390	HMDB0034238
HMDB34240	C19506	HMDB0034240
HMDB0034240	C19506	HMDB0034240
HMDB34244	C06323	HMDB0034244
HMDB0034244	C06323	HMDB0034244
HMDB34256	C10882	HMDB0034256
HMDB0034256	C10882	HMDB0034256
HMDB34257	C09312	HMDB0034257
HMDB0034257	C09312	HMDB0034257
HMDB34259	C05669	HMDB0034259
HMDB0034259	C05669	HMDB0034259
HMDB34266	C08271	HMDB0034266
HMDB0034266	C08271	HMDB0034266
HMDB34269	C09275	HMDB0034269
HMDB0034269	C09275	HMDB0034269
HMDB34270	C09925	HMDB0034270
HMDB0034270	C09925	HMDB0034270
HMDB34271	C07606	HMDB0034271
HMDB0034271	C07606	HMDB0034271
HMDB34272	C09305	HMDB0034272
HMDB0034272	C09305	HMDB0034272
HMDB34273	C02660	HMDB0034273
HMDB0034273	C02660	HMDB0034273
HMDB34284	C13834	HMDB0034284
HMDB0034284	C13834	HMDB0034284
HMDB34288	C08384	HMDB0034288
HMDB0034288	C08384	HMDB0034288
HMDB34295	C19621	HMDB0034295
HMDB0034295	C19621	HMDB0034295
HMDB34297	C08365	HMDB0034297
HMDB0034297	C08365	HMDB0034297
HMDB34299	C16748	HMDB0034299
HMDB0034299	C16748	HMDB0034299
HMDB34301	C01746	HMDB0034301
HMDB0034301	C01746	HMDB0034301
HMDB34312	C02162	HMDB0034312
HMDB0034312	C02162	HMDB0034312
HMDB34317	C10404	HMDB0034317
HMDB0034317	C10404	HMDB0034317
HMDB34318	C16797	HMDB0034318
HMDB0034318	C16797	HMDB0034318
HMDB34319	C10681	HMDB0034319
HMDB0034319	C10681	HMDB0034319
HMDB34323	C16759	HMDB0034323
HMDB0034323	C16759	HMDB0034323
HMDB34326	C08284	HMDB0034326
HMDB0034326	C08284	HMDB0034326
HMDB34335	C01692	HMDB0034335
HMDB0034335	C01692	HMDB0034335
HMDB34344	C01752	HMDB0034344
HMDB0034344	C01752	HMDB0034344
HMDB34355	C11101	HMDB0034355
HMDB0034355	C11101	HMDB0034355
HMDB34360	C10108	HMDB0034360
HMDB0034360	C10108	HMDB0034360
HMDB34363	C10350	HMDB0034363
HMDB0034363	C10350	HMDB0034363
HMDB0062764	C01047	HMDB0034365
HMDB34365	C01047	HMDB0034365
HMDB62764	C01047	HMDB0034365
HMDB0034365	C01047	HMDB0034365
HMDB34376	C09269	HMDB0034376
HMDB0034376	C09269	HMDB0034376
HMDB34380	C08387	HMDB0034380
HMDB0034380	C08387	HMDB0034380
